"game_play_id","defense","hit_hurry_or_sack","unique_plays","average_prob","coerce"
"2021101004-2231","JAX",1,1,0.626668412344796,0.525997333419989
"2021101004-2493","TEN",1,1,0.762656706989857,0.512921476727162
"2021101004-2552","JAX",0,1,0.265993063648542,0.280783053068713
"2021101004-2574","JAX",1,1,0.458869364616033,0.387910441290584
"2021101004-2615","JAX",0,1,0.45381696942525,0.442030364815155
"2021101004-2685","JAX",1,1,0.673421870259678,0.528353202014516
"2021101004-2784","TEN",1,1,0.642544293874188,0.658935309305173
"2021101004-2891","TEN",1,1,0.67033693796167,0.424219635274289
"2021101004-2956","TEN",1,1,0.455429244658043,0.435396405978544
"2021101004-3014","TEN",1,1,0.60681375802732,0.404346929243561
"2021101004-3043","JAX",1,1,0.40408936865402,0.349703032513151
"2021101004-3129","TEN",0,1,0.329441417347301,0.28985328522253
"2021101004-314","JAX",0,1,0.315398654477163,0.329745311290183
"2021101004-3157","TEN",0,1,0.389657258987427,0.394471033683348
"2021101004-3207","TEN",0,1,0.333111831370522,0.309239725061735
"2021101004-3239","TEN",0,1,0.377186268568039,0.3709039570279
"2021101004-3261","TEN",0,1,0.413586569683892,0.436945213188041
"2021101004-3453","JAX",1,1,0.73724144299825,0.593677093520821
"2021101004-3472","JAX",0,1,0.308168169330148,0.314704361094739
"2021101004-3515","TEN",0,1,0.330081488841619,0.249123455491072
"2021101004-3548","TEN",0,1,0.390883875007813,0.383173485688222
"2021101004-3616","TEN",0,1,0.313668462634087,0.351005552291587
"2021101004-3640","TEN",0,1,0.492492391003503,0.415585591984996
"2021101004-3885","TEN",0,1,0.326100279505436,0.346164112825478
"2021101004-391","JAX",0,1,0.418061065177123,0.418485343641701
"2021101004-3914","TEN",0,1,0.305655072132746,0.319004758188599
"2021101004-3956","TEN",0,1,0.444943204070583,0.389265115599711
"2021101004-3997","TEN",0,1,0.474936283686582,0.466745424158111
"2021101004-4067","TEN",0,1,0.343351102301053,0.349853005488253
"2021101004-4089","TEN",0,1,0.392506144940853,0.377196578934838
"2021101004-436","JAX",0,1,0.269345393776894,0.28656464015328
"2021101004-479","TEN",1,1,0.616499002277851,0.535973873028504
"2021101004-503","TEN",0,1,0.372691077894943,0.346805092968889
"2021101004-538","TEN",0,1,0.320431280136108,0.329626919494896
"2021101004-585","TEN",0,1,0.446011942895976,0.444243095293721
"2021101004-609","TEN",1,1,0.46748467253857,0.39526942146692
"2021101004-676","JAX",1,1,0.681996638124639,0.589318712404058
"2021101004-698","JAX",0,1,0.445325038262776,0.463009041852539
"2021101004-727","JAX",0,1,0.251196981437744,0.248262614074918
"2021101004-77","TEN",1,1,0.63256083521992,0.632025631598963
"2021101004-770","JAX",1,1,0.459771510500174,0.407633972693614
"2021101004-845","JAX",0,1,0.366300870592777,0.370056090913288
"2021101004-869","JAX",0,1,0.329974294702212,0.335690040910284
"2021101004-99","TEN",0,1,0.353027103675736,0.281426251725645
"2021101005-101","MIN",0,1,0.33063991740346,0.326673942080781
"2021101005-1044","DET",1,1,0.423627249458257,0.352107460083406
"2021101005-1106","DET",1,1,0.622404640211779,0.455297317628365
"2021101005-1185","MIN",0,1,0.475124022056316,0.41045680021869
"2021101005-1256","MIN",1,1,0.557340008647818,0.547013907906082
"2021101005-1341","DET",0,1,0.289437244534492,0.278827779846346
"2021101005-1396","DET",0,1,0.372612898999995,0.397101064964021
"2021101005-1420","DET",1,1,0.36917632073164,0.350468751372107
"2021101005-1476","DET",0,1,0.337384127378464,0.323659859991735
"2021101005-1532","MIN",0,1,0.315765767143323,0.276565931371004
"2021101005-1573","MIN",0,1,0.296355302567067,0.299378219679709
"2021101005-1597","MIN",1,1,0.549614042043686,0.561752504378628
"2021101005-1669","MIN",0,1,0.333111110486482,0.330710452749869
"2021101005-167","MIN",1,1,0.395561325829476,0.343552308002949
"2021101005-1701","MIN",1,1,0.399970001230637,0.36699642338116
"2021101005-1723","MIN",1,1,0.36709272146225,0.358206856705916
"2021101005-1745","MIN",0,1,0.243616820712175,0.259052867951807
"2021101005-1904","DET",1,1,0.725673792393584,0.590982200677431
"2021101005-201","MIN",0,1,0.378277549689466,0.364233854183801
"2021101005-2019","MIN",1,1,0.478333558501868,0.441909431631496
"2021101005-2132","DET",0,1,0.216298056437689,0.241188317944284
"2021101005-225","MIN",1,1,0.377314902268923,0.333033167426375
"2021101005-2321","MIN",0,1,0.385192245907254,0.354830669661992
"2021101005-2343","MIN",0,1,0.360776857783397,0.371339885172186
"2021101005-2384","DET",0,1,0.422970638920863,0.43477586771196
"2021101005-2434","DET",1,1,0.794413782490624,0.667429189738863
"2021101005-2456","DET",1,1,0.498741452064779,0.39136682980001
"2021101005-2612","MIN",1,1,0.381085537728809,0.345968172965075
"2021101005-268","MIN",0,1,0.369744498621334,0.354095680052245
"2021101005-2682","DET",0,1,0.289356747498879,0.302196353818224
"2021101005-2746","MIN",0,1,0.32224315404892,0.319436631884391
"2021101005-2779","MIN",0,1,0.280011038695063,0.295383051728434
"2021101005-2910","DET",0,1,0.237045280635357,0.229986163183629
"2021101005-2968","DET",0,1,0.357221250195761,0.312783855120118
"2021101005-3029","DET",0,1,0.398992812977387,0.351146822804526
"2021101005-3095","DET",1,1,0.647514595012916,0.436545369688165
"2021101005-3114","DET",1,1,0.407105703527729,0.32733998193036
"2021101005-3136","DET",0,1,0.338697487817091,0.315199899108105
"2021101005-3194","MIN",0,1,0.305380989725773,0.312037312627667
"2021101005-3229","MIN",0,1,0.356529736022155,0.324194296749906
"2021101005-3253","MIN",1,1,0.426259964704514,0.370834356328704
"2021101005-3275","MIN",1,1,0.469497057952379,0.390608205777253
"2021101005-330","DET",0,1,0.403185548952648,0.403266680827747
"2021101005-3310","MIN",1,1,0.761569437750599,0.498618436931486
"2021101005-3340","MIN",1,1,0.548907010785995,0.448380838542753
"2021101005-3447","DET",1,1,0.608381824607545,0.57503554037837
"2021101005-3489","MIN",1,1,0.478943131864071,0.389765746304972
"2021101005-3513","MIN",0,1,0.367042578756809,0.358922234844682
"2021101005-3542","MIN",0,1,0.395323799302181,0.377612254812493
"2021101005-3564","MIN",0,1,0.348120456933975,0.365327446059879
"2021101005-378","DET",0,1,0.318017696340879,0.330220132763792
"2021101005-3808","MIN",0,1,0.292560245841742,0.312986371482794
"2021101005-3854","MIN",0,1,0.355070238932967,0.31736601308552
"2021101005-3890","DET",0,1,0.300426152619448,0.316479903635103
"2021101005-3931","DET",1,1,0.41632415432679,0.401556755581236
"2021101005-3972","DET",0,1,0.154859491106537,0.170037751326686
"2021101005-402","DET",0,1,0.395103109734399,0.381757323610435
"2021101005-445","DET",1,1,0.499203549077113,0.429697390778106
"2021101005-495","DET",0,1,0.375578543654195,0.34969489373582
"2021101005-519","DET",0,1,0.307528471574187,0.248013221250975
"2021101005-575","MIN",1,1,0.37753255878176,0.349051306746497
"2021101005-620","MIN",0,1,0.354759907083852,0.355713146714378
"2021101005-716","MIN",0,1,0.323931026597356,0.293788223630008
"2021101005-788","MIN",1,1,0.630813447029694,0.431748319176135
"2021101005-807","MIN",1,1,0.427263639610389,0.370482252517752
"2021101005-857","DET",0,1,0.396424310315739,0.388252998419135
"2021101005-918","DET",0,1,0.271476183248603,0.283871640281529
"2021101005-940","DET",0,1,0.375593567336047,0.372867404067822
"2021101005-964","DET",0,1,0.333239874532146,0.291597719088916
"2021101006-1014","PIT",0,1,0.352832224506598,0.38979694435052
"2021101006-1114","DEN",1,1,0.348596851825714,0.355933762573209
"2021101006-115","DEN",0,1,0.395795859041668,0.419893403686433
"2021101006-1188","PIT",0,1,0.329680920345709,0.3622215328984
"2021101006-1271","PIT",1,1,0.783618931363269,0.637206689010933
"2021101006-1389","DEN",0,1,0.352480244305399,0.359529235895675
"2021101006-1480","DEN",1,1,0.456943696985642,0.385012441126694
"2021101006-1502","DEN",0,1,0.338695336754123,0.339558097677947
"2021101006-1609","PIT",0,1,0.467180193534919,0.472491444347753
"2021101006-170","DEN",1,1,0.460403696766921,0.41355389749739
"2021101006-1703","PIT",0,1,0.31114396750927,0.312913283518579
"2021101006-1729","PIT",0,1,0.284233254939318,0.303033157358961
"2021101006-1774","PIT",1,1,0.516718825297569,0.403616186809247
"2021101006-1912","DEN",0,1,0.289590394810626,0.312820331406209
"2021101006-192","DEN",0,1,0.346229258775711,0.378888442233281
"2021101006-2026","PIT",1,1,0.476150365670522,0.477106173405871
"2021101006-2076","PIT",1,1,0.462957799434662,0.390469905399556
"2021101006-2121","PIT",1,1,0.587620224113818,0.546982526216069
"2021101006-2192","PIT",0,1,0.305216373308845,0.320723606483608
"2021101006-2328","DEN",0,1,0.354879782845577,0.355896090222413
"2021101006-2352","DEN",1,1,0.568738319371876,0.567321770684406
"2021101006-2397","DEN",0,1,0.427318106679355,0.433143330549492
"2021101006-2419","DEN",0,1,0.386798182768481,0.393740101734884
"2021101006-2506","DEN",1,1,0.545072635014852,0.498596212445299
"2021101006-2562","DEN",0,1,0.347324997186661,0.403137528374845
"2021101006-2588","DEN",1,1,0.575886325991672,0.515076011201892
"2021101006-2631","DEN",1,1,0.366821216419339,0.375186194391459
"2021101006-2687","PIT",0,1,0.426922159975973,0.438125155356417
"2021101006-2711","PIT",1,1,0.563209792133421,0.415380490660573
"2021101006-2751","PIT",0,1,0.375835118622616,0.381207991285748
"2021101006-2794","PIT",1,1,0.610343343019485,0.570357861528447
"2021101006-2864","PIT",0,1,0.264210317106474,0.272864490334529
"2021101006-2898","PIT",1,1,0.498437382777532,0.413968428927738
"2021101006-2922","PIT",0,1,0.37280833038191,0.383790206675014
"2021101006-2946","PIT",1,1,0.592725757671439,0.578015314665155
"2021101006-2974","PIT",1,1,0.53809895579304,0.448444668140791
"2021101006-3013","PIT",0,1,0.372952591255307,0.340336584686061
"2021101006-3060","PIT",0,1,0.306506345829656,0.300627157155792
"2021101006-313","PIT",0,1,0.284404583667454,0.308267590253639
"2021101006-3197","DEN",1,1,0.582435378006526,0.537715017637055
"2021101006-3273","PIT",1,1,0.358742091966712,0.333625149187389
"2021101006-3297","PIT",0,1,0.316590948237313,0.327053924988544
"2021101006-3342","PIT",0,1,0.323681196858806,0.340306029978102
"2021101006-3613","PIT",0,1,0.276190475693771,0.29649757618594
"2021101006-3639","PIT",0,1,0.293860158749989,0.308421760869358
"2021101006-3663","PIT",0,1,0.309117026272274,0.316256659796363
"2021101006-3704","PIT",1,1,0.53744448248933,0.415781994392051
"2021101006-3728","PIT",0,1,0.324014941660257,0.333278251734721
"2021101006-3752","PIT",0,1,0.311540352610441,0.315817494974514
"2021101006-3774","PIT",0,1,0.422321797521026,0.377059602630755
"2021101006-3798","PIT",1,1,0.558318096399307,0.397478995680935
"2021101006-3825","PIT",0,1,0.331125225871801,0.32325972985522
"2021101006-3849","PIT",0,1,0.345441698282957,0.310531669330223
"2021101006-3876","PIT",0,1,0.325106287194836,0.298456955465265
"2021101006-398","DEN",0,1,0.387906385095496,0.379293415718687
"2021101006-425","DEN",0,1,0.336383187252542,0.345612031434942
"2021101006-472","DEN",0,1,0.363489485305289,0.36442018253645
"2021101006-582","DEN",1,1,0.662421375513077,0.5631550607917
"2021101006-653","PIT",0,1,0.372900029708599,0.391056625199186
"2021101006-756","DEN",0,1,0.330471790395677,0.346430068103549
"2021101006-878","DEN",0,1,0.377240689027877,0.367103005009747
"2021101006-900","DEN",0,1,0.323682955112951,0.3721245108287
"2021101006-992","PIT",0,1,0.293061567389447,0.316984098799905
"2021101007-106","TB",0,1,0.413173139095306,0.381699178454531
"2021101007-1063","MIA",0,1,0.394084487642561,0.379850773064643
"2021101007-1085","MIA",1,1,0.773877023264419,0.601934072553237
"2021101007-1138","TB",0,1,0.397004558094617,0.377870072976827
"2021101007-1183","TB",0,1,0.501033686929279,0.50667246927147
"2021101007-1268","MIA",1,1,0.504514634609222,0.420785896017112
"2021101007-1335","TB",0,1,0.441538127263387,0.459574147365136
"2021101007-1359","TB",0,1,0.35800520639594,0.315825060108659
"2021101007-1381","TB",0,1,0.460741970539093,0.448932533207669
"2021101007-1434","TB",0,1,0.344328369783319,0.323421499907997
"2021101007-1458","TB",0,1,0.391357188715654,0.417848428644899
"2021101007-1560","MIA",0,1,0.341240127053526,0.359592459166158
"2021101007-1589","MIA",0,1,0.349108284546269,0.337701027865963
"2021101007-1611","MIA",0,1,0.388922245606132,0.394800875737887
"2021101007-1635","MIA",0,1,0.286020948290825,0.32708368395059
"2021101007-1657","MIA",0,1,0.352993901286806,0.356126164774959
"2021101007-1681","MIA",0,1,0.335096870859464,0.286538597176858
"2021101007-1726","MIA",0,1,0.342022728919983,0.352883981238899
"2021101007-1755","MIA",1,1,0.545329291712154,0.476469593769762
"2021101007-1841","MIA",0,1,0.45770801674752,0.439178077057519
"2021101007-1914","MIA",0,1,0.236988093130864,0.26706318551952
"2021101007-195","TB",0,1,0.447733568027616,0.436657896425331
"2021101007-1970","TB",0,1,0.35487854739894,0.367257299421895
"2021101007-1994","TB",0,1,0.431447769656326,0.399481338779397
"2021101007-2038","TB",0,1,0.458894266968682,0.460660303514041
"2021101007-2067","TB",0,1,0.464462532945301,0.489680482509633
"2021101007-2096","TB",1,1,0.484112770296633,0.403576104593052
"2021101007-2138","MIA",0,1,0.23952843526075,0.216079899894156
"2021101007-2160","MIA",0,1,0.244462166087968,0.264395335476892
"2021101007-2206","MIA",0,1,0.238830308895558,0.226827077185636
"2021101007-2330","MIA",0,1,0.393434673547745,0.400279891792722
"2021101007-2354","MIA",0,1,0.198195138360773,0.182068332182783
"2021101007-2395","TB",0,1,0.431996838914023,0.332993530229056
"2021101007-2474","TB",1,1,0.519991556511206,0.431532771845887
"2021101007-2503","TB",0,1,0.155958553510053,0.191253396019882
"2021101007-2551","TB",1,1,0.703033093043736,0.630200611864193
"2021101007-2575","TB",0,1,0.454789563532799,0.406449615293483
"2021101007-2599","TB",1,1,0.773095032503439,0.586844981554344
"2021101007-2623","TB",1,1,0.668850391358137,0.414676665749973
"2021101007-2680","TB",1,1,0.642890119836444,0.547671811753936
"2021101007-2736","MIA",1,1,0.529013322045406,0.501033782609888
"2021101007-2758","MIA",1,1,0.59201922757285,0.561623304290687
"2021101007-2780","MIA",0,1,0.458128839731216,0.491679990286935
"2021101007-2849","MIA",1,1,0.484435691253135,0.33736953584075
"2021101007-2892","MIA",0,1,0.418941394371145,0.405319871517503
"2021101007-2942","MIA",0,1,0.351284663466846,0.358666241003851
"2021101007-295","TB",1,1,0.521285836633883,0.496104059982456
"2021101007-3096","TB",0,1,0.357995787169784,0.359557815368257
"2021101007-3120","TB",0,1,0.288932480356273,0.311399109361037
"2021101007-3142","TB",1,1,0.452733793774167,0.423867157781787
"2021101007-3239","MIA",1,1,0.536729834477107,0.512521228113943
"2021101007-3263","MIA",0,1,0.469237924814224,0.437444144673113
"2021101007-3354","TB",0,1,0.369709944352508,0.371975677027332
"2021101007-3383","TB",0,1,0.376481862531768,0.361384333414418
"2021101007-3419","MIA",0,1,0.307556941639632,0.309359428701862
"2021101007-3544","MIA",0,1,0.355912958582242,0.367087017192524
"2021101007-3608","TB",1,1,0.702176559539068,0.506908455061816
"2021101007-3630","TB",0,1,0.336960309247176,0.344862129249642
"2021101007-3654","TB",0,1,0.405007286204232,0.398313318919554
"2021101007-3697","TB",1,1,0.811112007126212,0.611541861835516
"2021101007-3836","MIA",0,1,0.307302650241625,0.337844505458742
"2021101007-394","MIA",0,1,0.311926484107971,0.334814401142061
"2021101007-418","MIA",0,1,0.382648291758129,0.344284071248635
"2021101007-470","MIA",0,1,0.27241636266311,0.263521673919372
"2021101007-522","MIA",0,1,0.350201341789216,0.34373815174014
"2021101007-544","MIA",1,1,0.572964993261156,0.529968776492067
"2021101007-600","TB",1,1,0.597343579298112,0.430947446273857
"2021101007-669","TB",0,1,0.345177661431463,0.350490442686665
"2021101007-715","TB",1,1,0.684778825441996,0.434937020198408
"2021101007-767","TB",0,1,0.337711633907424,0.340152184816131
"2021101007-77","TB",1,1,0.640000719715048,0.554060973094984
"2021101007-791","TB",0,1,0.172555149665901,0.184985800966988
"2021101007-864","MIA",0,1,0.461368987957637,0.453082076349707
"2021101007-935","MIA",0,1,0.283299330841092,0.325374431580016
"2021101007-957","MIA",0,1,0.39360346198082,0.371860181447123
"2021101007-986","MIA",1,1,0.394468574612229,0.375820940516333
"2021101008-1074","WAS",1,1,0.685939558347066,0.623796266311581
"2021101008-109","WAS",1,1,0.427950677417573,0.422719708088627
"2021101008-1124","WAS",0,1,0.403009207625138,0.415035915619511
"2021101008-1165","WAS",1,1,0.420290882033961,0.39766580005975
"2021101008-1301","NO",0,1,0.318106578242394,0.310096901512489
"2021101008-133","WAS",1,1,0.476765775432189,0.478281061490745
"2021101008-1330","NO",0,1,0.290251588629138,0.298804837693186
"2021101008-1416","NO",0,1,0.29890767633915,0.304570624382429
"2021101008-1440","NO",1,1,0.382554973475635,0.373796053493099
"2021101008-1512","NO",1,1,0.301038755569607,0.301589922476625
"2021101008-155","WAS",1,1,0.559219803275733,0.474940653757918
"2021101008-1557","NO",0,1,0.319678676349145,0.3163987967942
"2021101008-1617","WAS",1,1,0.670554105982636,0.52183296266315
"2021101008-1664","WAS",0,1,0.38238942861557,0.390794680421801
"2021101008-1686","WAS",0,1,0.359159905314445,0.377968444683773
"2021101008-1775","NO",0,1,0.227343204807728,0.18910063024828
"2021101008-1818","NO",0,1,0.377781372268995,0.320103708434397
"2021101008-1840","NO",1,1,0.596678793430328,0.556681953461509
"2021101008-186","NO",1,1,0.496106750435299,0.414097208602183
"2021101008-1862","NO",0,1,0.471165624158136,0.445533813374776
"2021101008-1905","WAS",1,1,0.624931333281777,0.457257786002333
"2021101008-1926","WAS",1,1,0.738428084717856,0.557941916071349
"2021101008-1957","WAS",0,1,0.425868416024793,0.456377299259637
"2021101008-2183","WAS",1,1,0.439007995857133,0.3407569560248
"2021101008-2261","NO",1,1,0.471058708170186,0.340332706227639
"2021101008-229","NO",0,1,0.30416439043151,0.342734588459739
"2021101008-2304","NO",1,1,0.616372242569924,0.529670139332374
"2021101008-2351","WAS",0,1,0.470505021867298,0.444111558313842
"2021101008-2394","WAS",1,1,0.590247191812681,0.467839794766186
"2021101008-2485","NO",0,1,0.182077561263685,0.194103683763745
"2021101008-2514","NO",0,1,0.318150674924254,0.28951887719771
"2021101008-2570","NO",1,1,0.565804484036734,0.353693741301766
